本地完整归档相对路径,文件名,类别,大小_MB,GitHub状态
"03_视频目录/std安全名_944/ovb0668__sample0__An astronaut flying in space, pan right.mp4","ovb0668__sample0__An astronaut flying in space, pan right.mp4",std安全名_944,0.394,未上传，仅在本地完整归档中保留
"03_视频目录/std安全名_944/ovb0669__sample0__An astronaut flying in space, tilt up.mp4","ovb0669__sample0__An astronaut flying in space, tilt up.mp4",std安全名_944,0.299,未上传，仅在本地完整归档中保留
"03_视频目录/std安全名_944/ovb0670__sample0__An astronaut flying in space, tilt down.mp4","ovb0670__sample0__An astronaut flying in space, tilt down.mp4",std安全名_944,0.361,未上传，仅在本地完整归档中保留
"03_视频目录/std安全名_944/ovb0671__sample0__An astronaut flying in space, with an intense shaking effect.mp4","ovb0671__sample0__An astronaut flying in space, with an intense shaking effect.mp4",std安全名_944,0.549,未上传，仅在本地完整归档中保留
"03_视频目录/std安全名_944/ovb0672__sample0__An astronaut flying in space, featuring a steady and smooth perspective.mp4","ovb0672__sample0__An astronaut flying in space, featuring a steady and smooth perspective.mp4",std安全名_944,0.384,未上传，仅在本地完整归档中保留
"03_视频目录/std安全名_944/ovb0673__sample0__An astronaut flying in space, racking focus.mp4","ovb0673__sample0__An astronaut flying in space, racking focus.mp4",std安全名_944,0.280,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0674__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,ovb0674__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,std安全名_944,0.665,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0675__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,ovb0675__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,std安全名_944,0.643,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0676__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,ovb0676__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,std安全名_944,0.962,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0677__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,ovb0677__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,std安全名_944,0.791,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0678__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,ovb0678__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,std安全名_944,0.706,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0679__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,ovb0679__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,std安全名_944,0.636,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0680__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,ovb0680__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,std安全名_944,0.770,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0681__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,ovb0681__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,std安全名_944,0.782,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0682__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,ovb0682__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,std安全名_944,0.680,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0683__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,ovb0683__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,std安全名_944,0.973,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0684__sample0__Close up of grapes on a rotating table.mp4,ovb0684__sample0__Close up of grapes on a rotating table.mp4,std安全名_944,0.440,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0685__sample0__Turtle swimming in ocean.mp4,ovb0685__sample0__Turtle swimming in ocean.mp4,std安全名_944,0.517,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0686__sample0__A storm trooper vacuuming the beach.mp4,ovb0686__sample0__A storm trooper vacuuming the beach.mp4,std安全名_944,0.411,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0687__sample0__A panda standing on a surfboard in the ocean in sunset.mp4,ovb0687__sample0__A panda standing on a surfboard in the ocean in sunset.mp4,std安全名_944,0.533,未上传，仅在本地完整归档中保留
"03_视频目录/std安全名_944/ovb0688__sample0__An astronaut feeding ducks on a sunny afternoon, reflection from the water.mp4","ovb0688__sample0__An astronaut feeding ducks on a sunny afternoon, reflection from the water.mp4",std安全名_944,0.927,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0689__sample0__Two pandas discussing an academic paper.mp4,ovb0689__sample0__Two pandas discussing an academic paper.mp4,std安全名_944,0.386,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0690__sample0__Sunset time lapse at the beach with moving clouds and colors in the sky.mp4,ovb0690__sample0__Sunset time lapse at the beach with moving clouds and colors in the sky.mp4,std安全名_944,0.305,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0691__sample0__A fat rabbit wearing a purple robe walking through a fantasy landscape.mp4,ovb0691__sample0__A fat rabbit wearing a purple robe walking through a fantasy landscape.mp4,std安全名_944,0.579,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0692__sample0__A koala bear playing piano in the forest.mp4,ovb0692__sample0__A koala bear playing piano in the forest.mp4,std安全名_944,0.582,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0693__sample0__An astronaut flying in space.mp4,ovb0693__sample0__An astronaut flying in space.mp4,std安全名_944,0.497,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0694__sample0__Fireworks.mp4,ovb0694__sample0__Fireworks.mp4,std安全名_944,1.269,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0695__sample0__An animated painting of fluffy white clouds moving in sky.mp4,ovb0695__sample0__An animated painting of fluffy white clouds moving in sky.mp4,std安全名_944,0.292,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0696__sample0__Flying through fantasy landscapes.mp4,ovb0696__sample0__Flying through fantasy landscapes.mp4,std安全名_944,0.628,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0697__sample0__A bigfoot walking in the snowstorm.mp4,ovb0697__sample0__A bigfoot walking in the snowstorm.mp4,std安全名_944,0.618,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0698__sample0__A squirrel eating a burger.mp4,ovb0698__sample0__A squirrel eating a burger.mp4,std安全名_944,0.636,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0699__sample0__A cat wearing sunglasses and working as a lifeguard at a pool.mp4,ovb0699__sample0__A cat wearing sunglasses and working as a lifeguard at a pool.mp4,std安全名_944,0.396,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0700__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,ovb0700__sample0__Snow rocky mountains peaks canyon. snow blanketed rocky mountains surround and shadow deep canyons. the canyons twist and bend through the h.mp4,std安全名_944,0.725,未上传，仅在本地完整归档中保留
"03_视频目录/std安全名_944/ovb0701__sample0__Splash of turquoise water in extreme slow motion, alpha channel included.mp4","ovb0701__sample0__Splash of turquoise water in extreme slow motion, alpha channel included.mp4",std安全名_944,1.054,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0702__sample0__an ice cream is melting on the table.mp4,ovb0702__sample0__an ice cream is melting on the table.mp4,std安全名_944,0.276,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0703__sample0__a drone flying over a snowy forest.mp4,ovb0703__sample0__a drone flying over a snowy forest.mp4,std安全名_944,0.983,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0704__sample0__a shark is swimming in the ocean.mp4,ovb0704__sample0__a shark is swimming in the ocean.mp4,std安全名_944,0.281,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0705__sample0__Aerial panoramic video from a drone of a fantasy land.mp4,ovb0705__sample0__Aerial panoramic video from a drone of a fantasy land.mp4,std安全名_944,0.450,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0706__sample0__a teddy bear is swimming in the ocean.mp4,ovb0706__sample0__a teddy bear is swimming in the ocean.mp4,std安全名_944,0.508,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0707__sample0__time lapse of sunrise on mars.mp4,ovb0707__sample0__time lapse of sunrise on mars.mp4,std安全名_944,0.130,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0708__sample0__golden fish swimming in the ocean.mp4,ovb0708__sample0__golden fish swimming in the ocean.mp4,std安全名_944,0.544,未上传，仅在本地完整归档中保留
03_视频目录/std安全名_944/ovb0709__sample0__An artist brush painting on a canvas close up.mp4,ovb0709__sample0__An artist brush painting on a canvas close up.mp4,std安全名_944,0.244,未上传，仅在本地完整归档中保留
"03_视频目录/std安全名_944/ovb0710__sample0__A drone view of celebration with Christmas tree and fireworks, starry sky - background.mp4","ovb0710__sample0__A drone view of celebration with Christmas tree and fireworks, starry sky - background.mp4",std安全名_944,0.711,未上传，仅在本地完整归档中保留
"03_视频目录/std安全名_944/ovb0711__sample0__happy dog wearing a yellow turtleneck, studio, portrait, facing camera, dark background.mp4","ovb0711__sample0__happy dog wearing a yellow turtleneck, studio, portrait, facing camera, dark background.mp4",std安全名_944,0.168,未上传，仅在本地完整归档中保留
